vendedor,valor_total,cartao_credito,boleto,voucher,cartao_debito
92c8bc6e8f925792247656fed09aad65,299.57,100.0,0,0,0
92d14edfb62ee5ae7fdff70b0f4e7233,487.65,46.0,54.0,0,0
92eb0f42c21942b6552362b9b114707d,11776.72,69.0,25.0,4.0,2.0
9315e491484b1b0081ca166fc164108d,60.4,100.0,0,0,0
933446e9a59dece7ae9175103820ca8f,438.85,80.0,20.0,0,0
934ed5cd1b9c1c7382d0a94a94b9e639,152.47,100.0,0,0,0
939e6227d6964a11a70aa91243e418f2,488.25,77.0,23.0,0,0
939f6e231201f26803cb5c3a3d2940b3,225.62,100.0,0,0,0
93b9a99027bd8bd6af682aff18dd19bf,2420.11,84.0,16.0,0,0
93bef6edaa84956e8e575016449b6351,129.56,100.0,0,0,0
93dc87703c046b603023e75222018b45,9206.29,90.0,7.0,2.0,0
94144541854e298c2d976cb893b81343,18715.65,86.0,14.0,0,0
941554c5757b73ba0e50aa7732310afc,166.35,100.0,0,0,0
94165aea8a35c3c21499cbcae239b16c,196.11,100.0,0,0,0
94231344608e603693b0a8891143f65d,824.18,64.0,0,0,36.0
9449f25aeaf531019b76999ea49a6949,2225.84,90.0,10.0,0,0
9485a23c0430ba1d58d359391606fce6,1195.15,82.0,18.0,0,0
94b9108d4b637ba65bb4f1e53cfcf8d8,334.09,33.0,61.0,5.0,0
94c49f20a123aeb9360dbf80ff912bf6,339.29,39.0,61.0,0,0
94ca168e8bcb407ab85c5da308863027,311.66,58.0,42.0,0,0
94d76e96eedd976258cd3278ce56d5f2,454.17,100.0,0,0,0
94e93ce877be27a515118dbfd2c2be41,6888.46,89.0,6.0,5.0,0
951e8cef368f09bb3f3d03c00ca4702c,5605.48,78.0,17.0,2.0,3.0
9523fb39dd240aa958e040f8183d64f3,168.29,100.0,0,0,0
9535a841eecebed61a9fb1ac1cbb5597,818.33,100.0,0,0,0
9539213aa8e023c01937bef95dc006da,381.23,84.0,0,16.0,0
954e95f20808d7e5d11f0de292d078e0,277.96,100.0,0,0,0
9558aa23f77a9e0a0eca83540999f43b,155.58,100.0,0,0,0
955fee9216a65b617aa5c0531780ce60,162467.18,71.0,25.0,2.0,2.0
9591fc341b1bfb7ef561e2968ec6e011,94.21,100.0,0,0,0
9596c870880d900012f2e8e6e30d06d7,10615.33,87.0,13.0,0,0
9599519be538b98748162a2b48248960,630.06,100.0,0,0,0
95b293867b5862941c9cd74f756a3c68,746.22,85.0,15.0,0,0
95cca791657aabeff15a07eb152d7841,28.22,100.0,0,0,0
95e03ca3d4146e4011985981aeb959b9,14804.0,74.0,18.0,7.0,2.0
95ec4458365c4d11f452ccf538377619,2303.43,67.0,33.0,0,0
95f83f51203c626648c875dd41874c7f,4975.66,67.0,27.0,6.0,0
960945e1a9535cbc0cd6ddd35fbe7ae8,3861.53,80.0,13.0,0,6.0
9616352088dcf83a7c06637f4ebf1c80,7490.57,68.0,28.0,3.0,1.0
961dff0a659b4561334372337dd897d9,12775.38,79.0,0,21.0,0
9646c3513289980f17226a2fc4720dbd,4307.06,55.0,36.0,4.0,5.0
96493fab2fbb13a14d0c0e8772eef5c3,21121.1,86.0,9.0,5.0,0
964ff64dc05b13811c6d0f41e0aa5f6b,204.06,100.0,0,0,0
966cb4760537b1404caedd472cc610a5,53507.68,81.0,9.0,3.0,7.0
9674754b5a0cb32b638cec001178f799,6425.13,82.0,16.0,3.0,0
96804ea39d96eb908e7c3afdb671bb9e,4365.76,66.0,28.0,0,6.0
968268a686aa05d1f529fb07dff08130,4880.84,82.0,14.0,4.0,0
968ee78631915a63fef426d6733d7422,521.67,52.0,48.0,0,0
96e5dc09087bad639b4ee193104ec2e5,154.44,61.0,0,0,39.0
96f7c797de9ca20efbe14545bed63eec,176.97,100.0,0,0,0
972d0f9cf61b499a4812cf0bfa3ad3c4,10559.97,79.0,13.0,5.0,3.0
973f21788dfab357250f69a8dcb7ddee,1445.65,75.0,25.0,0,0
974cf2cb8f4b7add98709c30df02fe10,3559.68,83.0,15.0,0,2.0
97512d3fc193b2d1dfcdba0f9d1f0f8a,1800.42,40.0,60.0,0,0
977f9f63dd360c2a32ece2f93ad6d306,3954.06,68.0,28.0,4.0,0
979e9f8b5b39dd243a2550c8b05aecf0,571.88,100.0,0,0,0
97e4a63591ca439a2b8b7efd20e6e19e,428.5,81.0,0,0,19.0
97e50a621f8e801f4baf69e08687c192,97.78,100.0,0,0,0
97e995629983723d11830a829bc2b246,598.87,72.0,28.0,0,0
9803a40e82e45418ab7fb84091af5231,4791.38,23.0,76.0,0,1.0
980640c45d7a4635885491d077167e4d,1246.66,50.0,26.0,0,24.0
98115075dd26cb8835946fc6086f5d30,491.2,67.0,33.0,0,0
984c273121e743dd14767befe6cb17f5,280.91,100.0,0,0,0
9853a239ab7b7ebbdc3a21248d5b8e1f,575.11,82.0,0,18.0,0
985c92cc412091f8529c12d7f23d3fef,1606.63,95.0,5.0,0,0
989becdce12ebc39863c2bceab6f3ca1,8893.33,87.0,13.0,0,0
98dac6635aee4995d501a3972e047414,7073.17,67.0,24.0,8.0,0.0
98dddbc4601dd4443ca174359b237166,211.67,56.0,44.0,0,0
98e164d549402270247f3c96a1a158ef,187.42,0,50.0,50.0,0
98f52e1020fe788c10c0418de4393fec,36.7,0,0,100.0,0
99002261c568a84cce14d43fcffb43ea,5412.67,85.0,11.0,4.0,0
9906e7aa42a3c067b7c9a564d01c4320,3115.6,76.0,24.0,0,0
994f04b3718c2bab35c2adfa8afecd2a,4394.67,82.0,14.0,4.0,0
9996ae921c50e8dff411ac69c0b4bb8b,73.37,68.0,32.0,0,0
999f6d9a1c7c81f43be44c6b7d076210,50.83,100.0,0,0,0
99a25c39b28a74d1151c35c18d178292,218.7,0,100.0,0,0
99a54764c341d5dc80b4a8fac4eba3fb,5186.35,81.0,12.0,6.0,1.0
99cd94252748d2bdde08e17858233602,181.32,49.0,51.0,0,0
99eaacc9e6046db1c82b163c5f84869f,14485.52,66.0,32.0,1.0,0.0
9a03a4e9eb0b947652fae4f6121a3f5e,1682.22,91.0,9.0,0,0
9a1aea68d3efa00862ec88c0768037d0,1501.71,51.0,49.0,0,0
9a208dee8f95cfdf00760c4d627828ec,295.99,100.0,0,0,0
9a84ba99f5367fdbd4598363496f1ea2,2720.93,67.0,30.0,0,3.0
9aa388272ee334b6ae07bc73706e254a,861.46,100.0,0,0,0
9ac4f14370b1e24ddc58be041b7f99df,436.65,100.0,0,0,0
9ac75591b69c3402684b6ce0310f22ee,69.67,100.0,0,0,0
9add47bf45ce8e8c7db6b9cf670b1e09,6215.77,80.0,16.0,4.0,0
9b00cad94ef3078faf6fba2e792c158f,747.64,50.0,0,50.0,0
9b00ed88b7fdb95d6ff76e27c1b52d16,2227.71,71.0,26.0,1.0,1.0
9b013e03b2ab786505a1d3b5c0756754,11682.2,76.0,19.0,1.0,4.0
9b1050e85becf3ae99c1cf4934c9bc5d,115.34,100.0,0,0,0
9b1585752613ec342d03bbab9997ec48,4349.04,100.0,0,0,0
9b1ab052f5fca308ba743ac789ebb2e1,326.08,100.0,0,0,0
9b1f656ca3060f8af17a50d8a024b533,88.68,0,100.0,0,0
9b522ba7eae9e1d04082f267144583cc,1655.65,100.0,0,0,0
9b76ad3d04236f76bc71c59470305e13,456.63,83.0,17.0,0,0
9bade61a92bed55a25d2b67b9f4ed739,174.8,65.0,35.0,0,0
9baf5cb77970f539089d09a38bcec5c3,6768.3,82.0,8.0,1.0,9.0
9bc484c87d79cd4874e05ca182658045,1269.87,87.0,13.0,0,0
9bcdfa7b615b3abb9461d9e3ad9886ae,2901.32,75.0,4.0,14.0,7.0
9bf11dfc0bec77e5a23028043c3c5a8f,132.06,100.0,0,0,0
9c068d10aca38e85c50202e17b4a7e88,3108.83,80.0,18.0,3.0,0
9c0e69c7bf2619675bbadf47b43f655a,37188.95,68.0,30.0,2.0,0.0
9c1c0c36cd23c20897e473901a8fb149,717.04,81.0,7.0,0,12.0
9c351405b754cc5ce3e2ecf277bb034a,59.11,100.0,0,0,0
9c3a1c416c765687bc79a04113269929,133.8,0,100.0,0,0
9c3c24eca51c52b91c1de727d2a2ae06,495.32,85.0,0,15.0,0
9c4d31c7e46ab03a43fc06e3142afd4e,1262.72,100.0,0,0,0
9c54608f0996c32ae4743089d915f845,304.72,100.0,0,0,0
9c57bc60cfad5ee62d35d3f1ce4593a1,195.43,100.0,0,0,0
9c690ceacd5c66731bf443ea810195cb,1121.02,90.0,10.0,0,0
9c7fd21e0aa159b20da593371f08ff7c,921.8,71.0,20.0,0,9.0
9cad4b68bb993ee401a3c5aaa2bc26dd,907.8,54.0,30.0,16.0,0
9cea4682e16655f7da87f406902e989e,219.23,77.0,0,6.0,17.0
9cf787a239c1aa29dbd76f153dc13f9a,368.4,100.0,0,0,0
9d213f303afae4983637247556438ede,120.81,100.0,0,0,0
9d39404483343dd55c7ae254494d8388,547.91,55.0,16.0,29.0,0
9d489893ff6af05029671b785f54b998,401.24,31.0,69.0,0,0
9d4db00d65d7760644ac0c14edb5fd86,12399.09,77.0,14.0,10.0,0
9d5604a1f112324ad6b2aa552122e0fb,761.98,85.0,15.0,0,0
9d5a9018aee56acb367ba9c3f05d1d6a,13045.46,77.0,13.0,10.0,0
9d681c7e12db302cb261e721040dde65,1058.68,54.0,39.0,0,7.0
9d69ba0a7a626a64dc5db08e529559cf,37.54,0,0,100.0,0
9d7a1d34a5052409006425275ba1c2b4,1331.87,86.0,14.0,0,0
9da15f4a4ea758d9eeb49000dbe57e22,234.61,0,100.0,0,0
9da1ca0bef29ee170e541927a5aeabdc,1612.03,89.0,11.0,0,0
9dc79dd988ac42f4d56c340d7048420a,843.93,100.0,0,0,0
9dd459b29a14bf89d47183cf2cd0e4c7,198.82,80.0,20.0,0,0
9dd59e43f0c9f0553244e8f9c2fb247e,508.12,87.0,0,13.0,0
9dda5bbacd45e18d6485fee649205d09,2419.33,83.0,17.0,0,0
9de4643a8dbde634fe55621059d92273,19785.24,87.0,9.0,4.0,0
9df5750209b83567ec144eb299d7d634,5176.3,73.0,27.0,0,0
9e17b9d64683aebcbb9ee362d06463b4,136.67,100.0,0,0,0
9e25199f6ef7e7c347120ff175652c3b,27.02,100.0,0,0,0
9e6229250fedbe05838fef417b74e7fb,15188.3,83.0,11.0,4.0,2.0
9e6967d3cf386d284251784b18ccb485,654.9,64.0,26.0,10.0,0
9e7c5f4d7770eab65738cca38f9efccf,222.88,44.0,56.0,0,0
9e94fa26a70ede4d26226e918e8706a2,72.74,100.0,0,0,0
9e9b539eb2806acee3f5c28085c1db9f,1039.47,57.0,43.0,0,0
9ed65337433adfbedefd23dd76eaa494,1343.65,95.0,5.0,0,0
9ef932e837d8b7f392c0bfee9d359dc2,79.56,100.0,0,0,0
9f50216bfd01913736a55a11b55ea842,1671.1,74.0,23.0,0,3.0
9f505651f4a6abe901a56cdc21508025,32918.32,71.0,23.0,3.0,4.0
9f56a7a649097b166d8ed286ad86a15c,51.02,100.0,0,0,0
9fbd5666d8618fa571c4230fafa09bd6,96.71,100.0,0,0,0
9fc70243fb26800cba56e8f014797004,571.3,69.0,31.0,0,0
9fe7c6641c79970ab48185498f547c09,164.71,0,100.0,0,0
a00824eb9093d40e589b940ec45c4eb0,9779.46,100.0,0,0,0
a0415d9b25ede3c4b1e477e9916ffc03,4247.98,83.0,17.0,0,0
a066df7361163e7ddc5d7452dd17448b,1545.1,76.0,11.0,13.0,0
a06c8ff043abea0528ee44171e2140a2,606.93,71.0,29.0,0,0
a080fc8a850289b27500f6b49cca2553,435.57,100.0,0,0,0
a08692680c77d30a0b4280da5df01c5a,2660.91,81.0,19.0,0,0
a09a13f18ed27932d08438aa6f12756e,46.01,0,100.0,0,0
a0a14e50070f3225b3eabba5b85da517,248.64,75.0,25.0,0,0
a0d7fbb07bb5ebc3b05980e750db56f3,1753.37,38.0,16.0,46.0,0
a0e19590a0923cdd0614ea9427713ced,397.42,100.0,0,0,0
a1040efe9ff4a6f93c28b0499eada8f5,1693.31,100.0,0,0,0
a1043bafd471dff536d0c462352beb48,136225.26,79.0,17.0,3.0,1.0
a11a0e0ca67423425691db355cff69b0,476.98,43.0,57.0,0,0
a13580f0e8f782b7a543885a0ef99f08,1563.68,88.0,12.0,0,0
a13aaf2d2886ab9fb30fb9a920160b8f,1085.83,76.0,24.0,0,0
a1474fd46fd3430168f7ec202da39408,3413.52,82.0,18.0,0,0
a150c540f572d0fb53992264bc5c10b5,135.49,100.0,0,0,0
a1544b9ea0b2390e020537d4daa89049,1016.06,81.0,6.0,12.0,0
a154d7316f158bb42e6fa18bbe3afd3a,190.13,100.0,0,0,0
a17f621c590ea0fab3d5d883e1630ec6,4003.34,79.0,18.0,3.0,0
a1bea7061f61f6fdd9a85a6325ba1033,910.88,100.0,0,0,0
a1bea9970d8f65b240555f99c2214f7f,102.48,100.0,0,0,0
a1ed30492b3b798bc121845bc4aa7366,65.5,100.0,0,0,0
a20d8058c866dbaeca014d2cd20ac62e,1238.9,100.0,0,0,0
a213f1bd6458f4a158f3746cb2514559,55.95,100.0,0,0,0
a218df5c097b0ca409cfaac1488cc7f6,240.7,82.0,7.0,12.0,0
a21c11ec5c3f03e7cc9f9203bff9e1c6,475.88,100.0,0,0,0
a23266650e7c84bb93fbbba502137478,1791.44,98.0,2.0,0,0
a247197e2e9c19a6a53a6888cb8b660f,941.07,100.0,0,0,0
a254c682cc01e119f83530446f1df9a9,809.42,78.0,22.0,0,0
a2a41aedb70551d4a85aa04dc2fced48,79.73,58.0,42.0,0,0
a2b5b6105ea5942300631d2e76f4ffe0,4009.34,89.0,11.0,0,0
a2b911e9ad40dc7d61c142a4683e2d85,240.6,50.0,0,50.0,0
a2deecd5398f5df4987110c80a1972a3,1119.53,86.0,9.0,5.0,0
a2e85714b56b1cb6bb24a9a6e6cad36f,380.44,100.0,0,0,0
a2e874074c877c5a05abae80ad6e488f,9899.05,54.0,23.0,22.0,1.0
a2fa0bdc798ee84cdb08281337cf4fb6,611.02,44.0,56.0,0,0
a3082f442524a1be452e3189e003b361,399.25,83.0,17.0,0,0
a35124e2d763d7ca3fbe3b97d143200f,560.94,73.0,0,27.0,0
a353b1083c9863d756d9404695016d64,137.09,100.0,0,0,0
a35ef466c6fd6d052f5d241240d3c5e2,649.55,100.0,0,0,0
a369d693961cb93b61ca2cc518872a85,3213.79,76.0,24.0,0,0
a36ac007a4d18f865c8d32c3b2402c2d,1536.97,100.0,0,0,0
a36b125ac6d5fdbc7f50de85c9157bdc,2232.63,78.0,22.0,0,0
a37c340b91cb0169e8b029db6440fba2,439.95,57.0,43.0,0,0
a3a38f4affed601eb87a97788c949667,32812.22,79.0,15.0,5.0,1.0
a3b0df0065e264a91b7bbf5f844af5cd,218.75,66.0,34.0,0,0
a3b42d266fa8afc874b909422ce88582,921.24,100.0,0,0,0
a3dd39f583bc80bd8c5901c95878921e,5649.63,85.0,11.0,4.0,0
a3e9a2c700480d9bb01fba070ba80a0e,16982.06,75.0,16.0,8.0,2.0
a3f0b55de503387383c7b1de3ad7f678,6183.6,84.0,2.0,15.0,0
a3fa18b3f688ec0fca3eb8bfcbd2d5b3,84.26,0,100.0,0,0
a414555ce331b8c8aea4a9cb8395194d,1693.59,72.0,25.0,3.0,0
a416b6a846a11724393025641d4edd5e,29417.33,86.0,10.0,3.0,0.0
a420f60ff1aa9acc80d0e42959f2b313,8945.86,78.0,11.0,9.0,1.0
a425f92c199eb576938df686728acd20,1584.6,93.0,0,7.0,0
a435b009cd956ea60748b5cfbddf2e24,406.39,100.0,0,0,0
a44fb5a447105f8469bdf16bf9159f25,4292.71,95.0,5.0,0,0
a45314082d50d578a4721c9787ce09ab,453.92,100.0,0,0,0
a45765f8afb1e594b22bf9e974b46765,88.92,100.0,0,0,0
a478c7961d6a992065b24e63b366f90b,1451.56,88.0,12.0,0,0
a49928bcdf77c55c6d6e05e09a9b4ca5,10976.94,74.0,20.0,6.0,0
a4b6b9b992b46e9ef863637af96e04bc,7452.36,63.0,37.0,0,0
a4b8d97cd5d3674eeff96abc99d8ed67,233.38,100.0,0,0,0
a4bd6e9adf39b63f43dc545d3ca1f53d,1960.97,100.0,0,0,0
a4e634166243bbb3a13fa584463fa468,201.18,0,12.0,88.0,0
a4fc6eadaff1576af888509a53420f6a,121.62,100.0,0,0,0
a513150f33f99a06569e9cd5c4bb889b,711.25,20.0,80.0,0,0
a5259c149128e82c9d6d46e0c1c812bb,1621.13,90.0,10.0,0,0
a53f60f05f822b5c621a50ff6a5cb362,544.53,92.0,8.0,0,0
a56a8043ebf66e42119618fb8cf232c6,106.73,100.0,0,0,0
a56e351445e5863fc8960640ba9190c7,825.98,75.0,25.0,0,0
a5a1bfcf728ab0e19182959cf0771ee4,2160.85,81.0,13.0,6.0,0
a5bff0f43eb51f0cad7c37fac7244c8a,541.27,20.0,80.0,0,0
a5cba26a62b8b4d0145b68b841e62e7f,16120.66,87.0,13.0,0,0
a5dd1946fb63ada8bcaa0c9cd8f11e22,426.33,86.0,14.0,0,0
a5ff20ff766e7f50bd5066f33da14413,110.17,100.0,0,0,0
a61cc04793308395a840807104365121,38.37,0,100.0,0,0
a63bfbaa882c8f4542891b4e2246cc7f,7036.19,83.0,17.0,0,0
a64e44665225d19dfc0277eeeaaccc57,426.76,77.0,12.0,0,11.0
a663d9c3797e90eac99ff60939416a56,249.08,100.0,0,0,0
a673821011d0cec28146ea42f5ab767f,16752.22,75.0,17.0,6.0,2.0
a67780aba9dd436e7ac0aa1f889e73ec,1041.04,55.0,38.0,7.0,0
a69aa24cec11168e7e39a3fbc727e925,140.29,58.0,42.0,0,0
a6bd7d1ccdac48c6b33b28596b7eb122,15046.63,90.0,10.0,0,0
a6fe7de3d16f6149ffe280349a8535a0,3934.48,68.0,23.0,9.0,0
a70e9066dbfd10b6b97a3f54a1356762,2027.4,100.0,0,0,0
a72c2f59332659e361d647515c698798,933.93,83.0,17.0,0,0
a72f15980dc3e9bfd1a49ac9b2f3af65,108.63,100.0,0,0,0
a7a9b880c49781da66651ccf4ba9ac38,471.07,79.0,0,21.0,0
a7b7354cc588f7566a848bcbb1ce3d96,104.87,48.0,52.0,0,0
a7c53f6b3b61adbdaa99dda97e8cbd56,220.6,50.0,0,50.0,0
a7c88262832dfc683781d6a421edefae,1602.42,86.0,14.0,0,0
a7d0f8dd44f57ef6de7f7f02e3d82630,99.67,37.0,63.0,0,0
a7dc4098e4da6e41b426269d12ae7e91,554.45,64.0,36.0,0,0
a7ecf689b40a44361e259b28939023e4,410.91,100.0,0,0,0
a7f13822ceb966b076af67121f87b063,15859.73,74.0,25.0,2.0,0
a806a4bb063ea7ca6d374eafa50a6058,405.27,52.0,39.0,0,9.0
a81466620e46a6970b22ef40379fdfc9,534.38,66.0,0,34.0,0
a8739afb32aaa45e01815ca76f76f54b,601.45,75.0,5.0,6.0,14.0
a888faf2d1baececa6baf9c3d603ee1f,18887.32,92.0,8.0,0,0
a89e143d5211473ae18db9577ee34b64,159.68,100.0,0,0,0
a90a5da8b09e44264a177c0374a5ac87,147.3,74.0,26.0,0,0
a938325a4b357fd23a6a4d5bb126408e,3965.67,94.0,2.0,4.0,0
a9415cf907dfa12f9ed18693244f5329,385.42,100.0,0,0,0
a99504ac23ed125aaf5302af6cc30af9,1025.24,100.0,0,0,0
a9ae440659f48b7849df83e82734150b,312.02,100.0,0,0,0
a9b533a26e898b12e8b8d4c07279bf4d,191.06,54.0,46.0,0,0
aa17b35ce4de7b565be3249ba838944f,171.5,66.0,0,34.0,0
aa1eb17b9fdf6dfd546e25c45c7b9235,154.26,27.0,73.0,0,0
aa2640d851ec322526f1295bbeb20092,182.34,100.0,0,0,0
aa762680c40618316a896838866140ea,323.46,33.0,67.0,0,0
aa8af66c623d7d544dfe4bb85b5ebe3b,114.57,100.0,0,0,0
aac29b1b99776be73c3049939652091d,9637.55,84.0,13.0,2.0,1.0
aac51c486b672a9850d59f3e84b1cf88,859.57,100.0,0,0,0
aadfe0417e61315688b6bd7043361e25,304.18,100.0,0,0,0
aae3bfea055532c57fb453ed3ec80b30,4066.93,58.0,35.0,6.0,1.0
aae5953b9edddf14749c0d65d60eb4b9,202.9,100.0,0,0,0
aae5e7b457a3c72ee230a47d98fceda5,745.57,35.0,65.0,0,0
aaed1309374718fdd995ee4c58c9dfcd,11708.02,77.0,21.0,1.0,2.0
aafe36600ce604f205b86b5084d3d767,12678.86,71.0,19.0,9.0,1.0
ab27bbbad5239bc31a34709275a70db4,485.05,90.0,10.0,0,0
ab3e0c171fe84a7ba7de130f19cfb485,1035.7,71.0,11.0,18.0,0
ab75b89cc49c9ab3160d0c91565a442a,53.83,100.0,0,0,0
ab91571efab27993ff2f6b36e38055c3,158.93,76.0,24.0,0,0
ab9db4cf53b08b828b64dccaafc2d9f0,403.43,85.0,15.0,0,0
aba1721a889e04decc910aa13b768ef4,15352.47,86.0,12.0,0,2.0
abbf6046bbdf1028606a5bc7f00c99e7,2626.09,76.0,15.0,9.0,0
abc015ebac1d283a323ca9db35ede4b9,1454.62,53.0,34.0,13.0,0
abcd2cb37d46c2c8fb1bf071c859fc5b,6200.62,89.0,11.0,0,0
abe021b01ba992245271b9aa422032df,6837.24,59.0,41.0,0,0
abe42c5d03695b4257b5c6cbf4e6784e,18158.23,95.0,5.0,0,0
ac137bac82ffa8548e62bd9d01d2a14f,58.94,100.0,0,0,0
ac1ed5fc15901fbc92920361eb4ab350,124.04,0,100.0,0,0
ac3508719a1d8f5b7614b798f70af136,15792.23,85.0,13.0,1.0,0
ac51cac5e20d69ff485a54746488ef48,833.77,100.0,0,0,0
ac6417315ae5da8f9a38ee11de6f7780,971.43,100.0,0,0,0
ac9b01377919cdbd2a1bbb8d5837c70b,79.44,100.0,0,0,0
acadd4d36859671cb635527c6c977533,2646.94,90.0,8.0,2.0,0
acb6c2ca5c82411c1fdb88d5fd5eb95e,640.14,79.0,11.0,10.0,0
acce39e832338debb07b02385cde5967,5923.66,93.0,5.0,1.0,0
ace601496e211a664100321f038f50af,179.92,100.0,0,0,0
aced59e9b31ef866a94f9e7f29d8d418,8629.58,74.0,18.0,5.0,4.0
acf974e4d5950ad143a247471b831eb9,753.62,40.0,60.0,0,0
ad14615bdd492b01b0d97922e87cb87f,19.21,100.0,0,0,0
ad273c9eb54ecb4532de4bf75bae9e4e,829.75,49.0,38.0,13.0,0
ad420dd0c4f92f8af951ac24b86d0cf5,5618.4,85.0,15.0,0,0
ad738d3fcf42655ed15c4960b7b6c601,80.89,100.0,0,0,0
ad75519a07f039025e83795a4418470f,417.92,100.0,0,0,0
ad781527c93d00d89a11eecd9dcad7c1,9279.26,86.0,14.0,0,0
ad87df7699e83b8a91822a4a0b765c3a,438.62,66.0,34.0,0,0
ad8ada0ffa993cb1197d102d9ab21a3e,656.16,100.0,0,0,0
ad8b531ae67582f096925cff5630d0d1,275.91,100.0,0,0,0
ad97a199236354e53fcd91a5a913e9a2,14612.5,65.0,31.0,4.0,0
adbc26658d6c7b4b6219f9d934598091,13692.25,86.0,13.0,1.0,0
adbe70ab2c97442046d393988c8d1d27,354.65,80.0,0,0,20.0
adcf50477d6a1f5d91bb9d54c4903cb5,2223.8,79.0,21.0,0,0
ade45994b717ccee333492330fbf037b,8312.39,90.0,0,10.0,0
aded58c8142dedc5494a81f948431fab,379.48,78.0,22.0,0,0
ae45ad30c2d2e5913094769690a239d2,283.06,100.0,0,0,0
ae45df84722b1d15c5f32b23a095746c,1065.49,64.0,36.0,0,0
ae7ab174effdead6c241e547e4ca13f0,3574.06,58.0,14.0,28.0,0
ae8bfdbf1c2a2a2dee92d799db0a31c6,593.5,64.0,12.0,18.0,6.0
ae9690c6e8fee182c28c9ff8e11ca52c,59.81,100.0,0,0,0
aeb36d67f1414f234d42a29e27cf1f17,3548.1,77.0,23.0,0,0
aec99834ab5d38ead22766ada8497e87,476.51,100.0,0,0,0
af3ef48d0e13835e529c29ac573c63e5,1944.38,82.0,7.0,7.0,3.0
af4a0e4cfe1d9c26b6712b1be25a72e5,9351.6,50.0,50.0,0,0
af7cdac9d9897cddead9c6b08976c642,694.01,55.0,45.0,0,0
afa6714acee029b2dfdf357e5579cc03,3738.49,92.0,4.0,4.0,0
afac9f6b0c4e5f0a7ee87e922cd0f873,32.84,0,0,100.0,0
afe0067131b73e40875c9b6c10bd2e21,6540.08,79.0,17.0,4.0,0
b00af24704019bd2e1b335e70ad11f7c,207.25,100.0,0,0,0
b01c2b7b8599b325103ebcddc67413e1,242.12,77.0,0,0,23.0
b026643914f651e8371425e5b8a1e780,43.0,0,100.0,0,0
b0398568231ba5e6734af1881671a317,770.12,92.0,8.0,0,0
b05b432bf68945d4d9783f9e3ca29ee8,250.89,100.0,0,0,0
b080809eaacb49e5ca07290981472431,567.4,71.0,19.0,0,9.0
b0b346d3a89f5eb4c2968af3f083cd43,826.6,100.0,0,0,0
b0f2a6122a90a93eb03e68653dd960e3,1758.28,79.0,21.0,0,0
b1204cfda1d4948679db3cfc0d3cb95c,3078.15,11.0,87.0,2.0,0
b127efdabeffb5d559349c7b172eb75d,467.79,81.0,9.0,10.0,0
b12cfd255810394b60caef18ae163547,726.15,100.0,0,0,0
b14db04aa7881970e83ffa9426897925,8196.55,79.0,17.0,2.0,2.0
b16d3dadc47d4eb18be3d88bad0775ce,900.54,72.0,28.0,0,0
b17b679f4f5ce2e03ce6968c62648246,5344.65,87.0,10.0,3.0,0
b18871c324516afa228a13e8f1ef0ae9,1308.4,54.0,6.0,0,40.0
b18dc380845b24038cfc48006478f099,9248.93,88.0,11.0,0,1.0
b19c48688808720822399ffa9f2dbe2f,984.81,100.0,0,0,0
b19f3ca2ea475913750f25a5c37c8d8f,7549.55,91.0,6.0,0,3.0
b1a81260566c1bac3114a6d124413f27,10793.89,80.0,14.0,6.0,0
b1aaae6b66ad3c40f54b389d7ea4bee0,1569.24,76.0,18.0,0,6.0
b1ac6ea7895bc3dd6f0f6f4abbdd2821,3964.33,77.0,15.0,8.0,0
b1b3948701c5c72445495bd161b83a4c,25185.49,84.0,16.0,0,0
b1fc4f64df5a0e8b6913ab38803c57a9,10250.15,75.0,21.0,2.0,1.0
b1fecf4da1fa2689bccffa0121953643,4277.11,82.0,13.0,5.0,0
b2479f944e1b90cf8a5de1bbfde284d6,7377.7,73.0,19.0,9.0,0
b248792ac0b60ec3f93d80af1b4fae47,677.06,90.0,0,10.0,0
b26741d31a563d769b4af0465ab20c56,695.03,100.0,0,0,0
b274baf5bbd142410eb2958cf685d684,847.5,87.0,0,13.0,0
b29d3380981c51df13fc6fbe87e1763d,533.88,100.0,0,0,0
b2a6d334e2833acea353624840e25a0e,2160.47,76.0,7.0,6.0,11.0
b2ac621f0d0322434d04a12b078b9369,10356.89,92.0,8.0,0,0
b2ba3715d723d245138f291a6fe42594,59641.47,74.0,20.0,5.0,0.0
b2bdc5e7940a7d7ca8c4a37953b27a42,312.49,0,100.0,0,0
b2c97074649f92197d9387d9033dda5f,964.08,88.0,12.0,0,0
b2eecf5ea250510da76590ca79d60e5d,1311.35,85.0,0,11.0,3.0
b2f4d63c7203f539a78252565ca32257,35.74,100.0,0,0,0
b32be1695eb7ec5f10f72d9610a12527,29831.02,80.0,15.0,0,5.0
b335c59ab742f751a85db9c411a86739,3987.11,67.0,15.0,18.0,0
b33aaadd1a8891d2dfef0c4c3bdf0371,1863.04,75.0,20.0,0,5.0
b33e7c55446eabf8fe1a42d037ac7d6d,48100.7,89.0,10.0,1.0,0.0
b347677812ea483b0f528eaf8cbc09b7,8051.34,88.0,12.0,0,0
b372ee768ed69e46ca8cdbd267aa7a38,14202.28,80.0,16.0,3.0,0
b37c4c02bda3161a7546a4e6d222d5b2,24487.6,70.0,30.0,0,0
